folder,id,form,original_form,speaker_id,start,end,note
SDRW2100003753,SDRW2100003753.1.1.344,로드 에프씨 말고 센트럴 리그라고 있어.,로드 에프씨 말고 센트럴 리그라고 있어.,SD2103628,822.56,825.37898,
SDRW2100003761,SDRW2100003761.1.1.210,금 리케 리케 가는 거야?,금 리케 리케 가는 거야?,SD2101113,362.51,363.81901,
SDRW2100003761,SDRW2100003761.1.1.335,거기 원장이 그럴 리가 없어.,거기 원장이 그럴 리가 없어.,SD2101113,555.609,557.36897,
SDRW2100003766,SDRW2100003766.1.1.215,내가 당첨되는 게 아니면은 리셀가를 붙여서 사야 되잖아.,내가 당첨되는 게 아니면은 리셀가를 붙여서 사야 되잖아.,SD2103642,466.77,470.42,
SDRW2100003766,SDRW2100003766.1.1.220,리셀가 붙는 신발은,리셀가 붙는 신발은,SD2103642,479.9,481.29901,
SDRW2100003766,SDRW2100003766.1.1.221,아무래도 그런 리셀가를 상쇄할 수 있는,아무래도 그런 리셀가를 상쇄할 수 있는,SD2103643,482.15899,485.275,
SDRW2100003766,SDRW2100003766.1.1.233,리셀가 신경 안 쓰고 살 수도 있을 것 같긴 해 사람이,리셀가 신경 안 쓰고 살 수도 있을 것 같긴 해 사람이,SD2103640,515.2,517.97899,
SDRW2100003777,SDRW2100003777.1.1.35,리더를 어떻게 보면 끌어가야 되는 상황이니까,리더를 어떻게 보면 끌어가야 되는 상황이니까,SD2101986,86.75,89.94,
SDRW2100003777,SDRW2100003777.1.1.41,리더의 힘든 점도,리더의 힘든 점도,SD2101987,103.46,106.35,
SDRW2100003786,SDRW2100003786.1.1.175,막 티빙이나 웨이브 같이 비슷한 류의 그런,막 티빙이나 웨이브 같이 비슷한 류의 그런,SD2102010,488.59434,492.10799,
SDRW2100003787,SDRW2100003787.1.1.88,그룹의 리더인 소연이라고 생각해.,그룹의 리더인 소연이라고 생각해.,SD2102008,233.95505,237.1,
SDRW2100003787,SDRW2100003787.1.1.126,노래를 리메이크해서 불렀다고 들었는데,노래를 리메이크해서 불렀다고 들었는데,SD2102008,350.17899,353.31999,
SDRW2100003787,SDRW2100003787.1.1.136,그 노래를 다시 한 번 리메이크 함으로써,그 노래를 다시 한 번 리메이크 함으로써,SD2102009,376.011,378.70906,
SDRW2100003787,SDRW2100003787.1.1.268,감각이 있는 노래를 모아둔 리스트를 찾아서,감각이 있는 노래를 모아둔 리스트를 찾아서,SD2102008,763.52898,767.30698,
SDRW2100003789,SDRW2100003789.1.1.109,골든 리트리버 큰 강아지랑 자,골든 리트리버 큰 강아지랑 ((자)),SD2102013,374.93,377.359,
SDRW2100003790,SDRW2100003790.1.1.167,최근에 본 것은 보보경심 려 라는 드라만데,최근에 본 거는 보보경심 려 라는 드라만데,SD2102015,564.21,568.49,
SDRW2100003790,SDRW2100003790.1.1.200,최근에 보보경심 려 드라마를 최근에서야 봤거든.,최근에 {clearing} 보보경심 려 드라마를 최근에서야 봤거든.,SD2102016,668.296,674.31105,
SDRW2100003797,SDRW2100003797.1.1.153,리그오브레전드란 게임을 주제로 한 대회인,리그오브레전드란 께임을 주제로 한 대회인,SD2101189,261.15308,263.86001,
SDRW2100003805,SDRW2100003805.1.1.341,요새는 또 리메이크 된 곡들이 많다 보니까,요새는 또 리메이크 된 곡들이 많다 보니까,SD2101344,811.12,814.46453,
SDRW2100003805,SDRW2100003805.1.1.342,비긴 어게인인가 거기서 헨리가 노래 몇 개 리메이크하고 자기가 부른 거 있는데,비긴 어게인인가 거기서 헨리가 노래 몇 개 리메이크하고 자기가 부른 거 있는데,SD2101344,814.46453,819.57903,
SDRW2100003809,SDRW2100003809.1.1.387,그 손이 좀 안 빨라 가지고 리듬게임을 못 했고,그 손이 쫌 안 빨라 가지고 리듬게임을 못 했고,SD2102075,882.939,886.906,
SDRW2100003816,SDRW2100003816.1.1.58,저런 리액션이 저절로 나오겠구나 싶을 정도로,저런 리액쎤이 저절로 나오겠구나 싶을 정도로,SD2103697,79.19,82.7,
SDRW2100003820,SDRW2100003820.1.1.56,비요의 리무진이랑,비요의 리무진이랑,SD2101351,104.28437,106.28,
SDRW2100003820,SDRW2100003820.1.1.351,xxx 섞인 이제 그런 류의 이제 음악인데.,((xxx)) 썩인 이제 그런 류의 이제 음악인데.,SD2101350,624.26897,627.23297,
SDRW2100003833,SDRW2100003833.1.1.62,그냥 그럴 때마다 사람들의 음악 그 리스트를 어떻게 해 놨는지를 가끔씩 본단 말이야,그냥 그럴 때마다 사람들에 음악 그 리스트를 어떻게 해 놨는지를 가끔씩 본단 말이야,SD2100973,188.71,194.54,
SDRW2100003845,SDRW2100003845.1.1.91,그 리믹스 이디엠 리믹스 같은 거를 들었었는데,그 리믹스 이디엠 리믹스 같은 거를 들었었는데,SD2101476,192.51,195.16,
SDRW2100003845,SDRW2100003845.1.1.209,바로 멜론에 들어가서 내 플레이 리스트에 담아 놨고,바로 멜론에 들어가서 내 플레이 리스트에 담아 놨고,SD2101473,494.34,497.31901,
SDRW2100003845,SDRW2100003845.1.1.295,저는 제 플레이 리스트에 팝송이 따로 있는데,저는 제 플레이 리스트에 팝송이 따로 있는데,SD2101475,684.18899,687.54899,
SDRW2100003847,SDRW2100003847.1.1.31,이제 다른 소비자들이 리뷰를 보고 많이 구매하는 경우도 있는데.,이제 다른 소비자들이 리뷰를 보고 많이 구매하는 경우도 있는데.,SD2102111,76.47767,80.05,
SDRW2100003848,SDRW2100003848.1.1.69,아 나는 추천 리스트 같은 거는 보통 내 스타일 아닌 것도 많아서 안 듣고,아 나는 추천 리스트 같은 거는 보통 내 스타일 아닌 것도 많아서 안 듣고,SD2101443,155.71,160.415,
SDRW2100003848,SDRW2100003848.1.1.177,곡을 리마스트 해 가지고,곡을 ((리마스트)) 해 가지고,SD2101441,348.34901,350.66901,
SDRW2100003848,SDRW2100003848.1.1.252,그거 좋아하고 리무진,그거 좋아하고 리무진,SD2101440,486.679,488.78901,
SDRW2100003856,SDRW2100003856.1.1.8,이제 4월부터는 리트 준비를 하면서 이대 로스쿨 준비하려고 하고 있어요.,이제 사 월부터는 리트 준비를 하면서 이대 로스쿨 준비하려고 하고 있어요.,SD2102109,27.43,32.36,
SDRW2100003856,SDRW2100003856.1.1.31,그 로스쿨을 들어가려면 리트 시험을 쳐야 되거든요.,그 로스쿨을 들어갈려면 리트 시험을 쳐야 되거든요.,SD2102109,103.6,107.2679,
SDRW2100003856,SDRW2100003856.1.1.32,근데 그 리트 시험이 엄청 복잡하고 힘들어요 그래서,근데 그 리트 시험이 엄청 복잡하고 힘들어요 그래서,SD2102109,107.53,112.33782,
SDRW2100003856,SDRW2100003856.1.1.69,리트 점수는 태어날 때 이마에 새겨져서 나온다,리트 점수는 태어날 때 이마에 새겨져서 나온다,SD2102109,241.06,245.25465,
SDRW2100003856,SDRW2100003856.1.1.71,리트 점수는 되게 올리기 힘든 거,리트 점수는 되게 올리기 힘든 거,SD2102109,247.17,250.35,
SDRW2100003856,SDRW2100003856.1.1.94,똑같이 이제 리트 시험이나 이런 거를 대학교 다닐 때도 준비를 해 보는 게 어떠냐 이런 얘기를 많이 하셨어요.,똑같이 이제 리트 시험이나 이런 거를 대학교 다닐 때도 준비를 해 보는 게 어떠냐 이런 얘기를 많이 하셨어요.,SD2102111,325.17,330.61568,
SDRW2100003856,SDRW2100003856.1.1.154,저는 최대한 7월에 이번에 리트 시험이 있어서,저는 최대한 칠 월에 이번에 리트 시험이 있어서,SD2102109,514.58,518.47424,
SDRW2100003856,SDRW2100003856.1.1.253,거기에 투자할 바에는 리트를 준비하는 게,거기에 투자할 바에는 리트를 준비하는 게,SD2102109,805.8,809.40206,
SDRW2100003856,SDRW2100003856.1.1.255,학점관리 토익 리트밖에 없어서,학점관리 토익 리트밖에 없어서,SD2102109,813.88,816.49029,
SDRW2100003858,SDRW2100003858.1.1.93,내려올 때는 스키를 최상급 코스도 내려올 순 있는 데 이제 올라가는 리프트가 무섭더라고요.,내려올 때는 스키를 최상급 코스도 내려올 순 있는 데 이제 올라가는 리프트가 무섭더라고요.,SD2102110,359.5,365.639,
SDRW2100003860,SDRW2100003860.1.1.69,그 빙고 노래에 어떤 사람들이 이렇게 그 리플을 달았어.,그 빙고 노래에 어떤 사람들이 이렇게 그 리플을 달았어.,SD2102179,242.38,246.33,
SDRW2100003860,SDRW2100003860.1.1.72,아니 그 리플이 어떤 아저씨가 자기가 60 60살 먹은 할아버진데 이 노래 만큼 인생의 철학을 담고 있는 노래가 없다는 고 하시더라구.,아니 그 리플이 어떤 아저씨가 자기가 육십 육십 살 먹은 할아버진데 이 노래 만큼 인생의 철학을 담고 있는 노래가 없다는 고 하시더라구.,SD2102179,250.02,260.40999,
SDRW2100003860,SDRW2100003860.1.1.106,근데 인제 그 아이유가 리메이크해서 불렀잖아. 그래서 이제 유튜브 보면은,근데 인제 그 아이유가 리메이크해서 불렀잖아. 그래서 이제 유튜브 보면은,SD2102180,347.99778,352.98901,
SDRW2100003860,SDRW2100003860.1.1.109,리메이크 해 가지고 많이 불렀어.,리메이크 해 가지고 많이 불렀어.,SD2102180,356.98437,359.324,
SDRW2100003860,SDRW2100003860.1.1.113,데 요즘에 젊은 그 아이돌이나 이런 애들이 보면은 옛날 우리 때 노래를 많이 리메이크를 되게 많이 하더라고. 근데,((데)) 요즘에 젊은 그 아이돌이나 이런 애들이 보면은 옛날 우리 때 노래를 많이 리메이크를 되게 많이 하더라고. 근데,SD2102179,363.71,371.62899,
SDRW2100003860,SDRW2100003860.1.1.115,난 옛날 사람이어서 그런지 리메이크를 해도,난 옛날 사람이어서 그런지 리메이크를 해도,SD2102179,372.68,375.87895,
SDRW2100003860,SDRW2100003860.1.1.278,까 나는 내가 우울할 때 듣는 노래 리스트가 있거든.,((까)) 나는 내가 우울할 때 듣는 노래 리스트가 있거든.,SD2102179,811.30046,815.13398,
SDRW2100003860,SDRW2100003860.1.1.294,그다음에 그런 몇 개의 음악을 리 리스트를 이렇게 해 놓고 내가 우울할 때 듣는 음악들이거든.,그담에 그런 몇 개의 음악을 -리- 리스트를 이렇게 해 놓고 내가 우울할 때 듣는 음악들이거든.,SD2102179,840.898,847.25,
SDRW2100003860,SDRW2100003860.1.1.307,그런 일을 한번 해 보고 싶어. 약간 버킷 리스트처럼 에 넣어 가지고,그런 일을 한번 해 보고 싶어. 약간 버킷 리스트처럼 에 넣어 가지고,SD2102179,877.75,882.97199,
SDRW2100003863,SDRW2100003863.1.1.51,리듬도 너무 복잡해.,리듬도 너무 복잡해.,SD2102181,132.87268,134.87001,
SDRW2100003870,SDRW2100003870.1.1.236,리셀 상품에 대해서 들어봤어?,리셀 상품에 대해서 들어봤어?,SD2102204,560.482,563.62899,
SDRW2100003870,SDRW2100003870.1.1.246,리셀 사이트가 따로 정해져 있더라고.,리셀 싸이트가 따로 정해져 있더라구.,SD2102204,586.551,589.28097,
SDRW2100003870,SDRW2100003870.1.1.285,리셀을 전문적으로 하는 사람들이,리셀을 전문적으로는 하는 사람들이,SD2102204,676.16836,679.289,
SDRW2100003870,SDRW2100003870.1.1.295,리셀 매장을,리셀 매장을,SD2102204,699.14902,701.49902,
SDRW2100003870,SDRW2100003870.1.1.304,그런데 그런 리셀 상품 같은 경우에는,그런데 그런 리셀 상품 같은 경우에는,SD2102205,718.4605,722.19901,
SDRW2100003871,SDRW2100003871.1.1.258,뭐 리조트 가는 값이나,뭐 리조트 가는 값이나,SD2102204,556.973,559.19899,
SDRW2100003871,SDRW2100003871.1.1.264,그 펜션이나 리조트를 갈 거 같기는 해.,그 펜션이나 리조트를 갈 거 같긴 해.,SD2102205,569.71282,572.309,
SDRW2100003871,SDRW2100003871.1.1.267,하지만 뭐 펜션이나 리 리조트에서,하지만 뭐 펜션이나 -리- 리조트에서,SD2102205,577.54897,580.18444,
SDRW2100003871,SDRW2100003871.1.1.340,리조트나 펜션에서 즐기는 게 편한 거 같기는 해.,리조트나 펜션에서 즐기는 게 편한 거 같기는 해.,SD2102204,731.03898,735.48901,
SDRW2100003871,SDRW2100003871.1.1.408,리조트 캠핑은,리조트 캠핑은,SD2102204,891.21902,893.929,
SDRW2100003871,SDRW2100003871.1.1.411,리조트를 잡고,리조트를 잡고,SD2102204,898.50901,900.58899,
SDRW2100003875,SDRW2100003875.1.1.241,그럼 쓰레기봉투 몇 리터짜리 주는데?,그럼 쓰레기봉투 몇 리터짜리 주는데?,SD2102206,546.57,549.24901,
SDRW2100003878,SDRW2100003878.1.1.70,맞아 우리 저번에 리조트 같이.,맞아 우리 쩌번에 리조트 같이.,SD2102208,202.93,205.94262,
SDRW2100003881,SDRW2100003881.1.1.321,그래도 버스가 곳곳에 리까지,그래도 뻐쓰가 곳곳에 리까지,SD2102133,755.88512,759.18801,
SDRW2100003882,SDRW2100003882.1.1.16,근데 너는 쇼핑을 어떤 류를,근데 너는 쇼핑을 어떤 류를,SD2102133,34.4233,36.84762,
SDRW2100003885,SDRW2100003885.1.1.69,비교를 해 보고 리뷰 같은 거 보고,비교를 해 보고 리뷰 같은 거 보고,SD2102183,196.78,199.248,
SDRW2100003893,SDRW2100003893.1.1.261,이 호텔이라든지 료칸 가면,이 호텔이라든지 료칸 가면,SD2102191,759.84,763.02595,
SDRW2100003897,SDRW2100003897.1.1.256,리코더 많이 했었잖아.,리코더 많이 했었잖아.,SD2102192,779.84698,781.459,
SDRW2100003897,SDRW2100003897.1.1.257,나는 그 리코더 집에서,나는 그 리코더 집에서,SD2102192,782.11,785.63901,
SDRW2100003897,SDRW2100003897.1.1.259,기억이 하나도 안 나더라고 너는 기억나 리코더 한 거?,기억이 하나도 안 나더라고 너는 기억나 리코더 한 거?,SD2102192,788.41,791.59902,
SDRW2100003897,SDRW2100003897.1.1.261,리코더도 잘 부는 편이어서,리코더도 잘 부는 편이어서,SD2102193,795.95897,798.54902,
SDRW2100003897,SDRW2100003897.1.1.262,동생한테도 리코더를 배운 적이 있었어.,동생한테도 리코더를 배운 적이 있었어.,SD2102193,798.54902,801.31901,
SDRW2100003897,SDRW2100003897.1.1.265,피아노랑 리코더 이런 것들은 많이 해.,피아노랑 리코더 이런 것들은 많이 해.,SD2102193,812.31,816.37902,
SDRW2100003904,SDRW2100003904.1.1.115,오늘도 리뷰나 구매 후기를 많이 보고,((오늘도)) 리부나 구매 후기를 많이 보고,SD2102148,320.62,323.31,
SDRW2100003906,SDRW2100003906.1.1.219,당연히 이제 리스크 헷지,당연히 이제 리스크 헷지,SD2102150,510.109,512.679,
SDRW2100003911,SDRW2100003911.1.1.162,어떻게 보면 리버풀이 지금 이피엘이 개최되고 나서 우승이 없었잖아 리그 우승이,어떻게 보면 리버풀이 지금 이피엘이 개최되고 나서 우승이 없었잖아 리그 우승이,SD2102152,369.73742,374.44901,
SDRW2100003911,SDRW2100003911.1.1.170,챔피언스리그 우승도 했었고 말 그대로 이피엘 우승도 최근에 리버풀이 했었으니까.,챔피언스리그 우승도 했었고 말 그대로 이피엘 우승도 최근에 리버풀이 했었으니까.,SD2102152,391.78817,396.11827,
SDRW2100003911,SDRW2100003911.1.1.171,그런 부분에서 약간 리버풀 팬들한테 제일 존경받는,그런 부분에서 약간 리버풀 팬들한테 제일 존경받는,SD2102152,396.11827,399.34901,
SDRW2100003911,SDRW2100003911.1.1.386,약간 리듬이 있어 뭔가 내가 봤을 때는,약간 리듬이 있어 뭔가 내가 봤을 땐,SD2102152,878.149,880.85898,
SDRW2100003913,SDRW2100003913.1.1.352,중요한 거는 그 리뷰를 보고 사잖아 우리가,중요한 거는 그 리뷰를 보고 사잖아 우리가,SD2102153,680.0912,682.89022,
SDRW2100003913,SDRW2100003913.1.1.353,리뷰를 보고 사는데.,리뷰를 보고 사는데.,SD2102153,682.89022,684.24696,
SDRW2100003913,SDRW2100003913.1.1.357,리뷰들이 많아서 그걸 샀는데.,리뷰들이 많아서 그걸 {laughing} 샀는데.,SD2102153,689.87096,691.67902,
SDRW2100003915,SDRW2100003915.1.1.241,리얼,리얼,SD2102153,517.66198,519.362,
SDRW2100003917,SDRW2100003917.1.1.271,이제 리스트 것도 라 캄파넬라라고,이제 리스트 것도 라 캄파넬라라고,SD2102156,655.47902,658.51783,
SDRW2100003917,SDRW2100003917.1.1.314,어텀 리브즈라고 리얼 북에 나오는,어텀 리브즈라고 리얼 북에 나오는,SD2102156,743.42288,746.23898,
SDRW2100003920,SDRW2100003920.1.1.43,어 리스크는 적지만 우리가 돌아오는,어 리스크는 적지만 우리가 돌아오는,SD2102155,120.71,123.55497,
SDRW2100003925,SDRW2100003925.1.1.254,여보가 나중에 거기 거기 리모델링하고 나면 어떨 거 같아요?,여보가 나중에 거기 거기 리모델링하고 나면 어떨 꺼 같애요?,SD2101267,444.51,447.99,
SDRW2100003925,SDRW2100003925.1.1.263,지금 거기 다시 리모델링하는 경우 나는 나쁘진 않을 거 같고요.,지금 거기 다시 리모델링하는 경우 나는 나쁘진 않을 꺼 같고요.,SD2101267,457.46,461.28901,
SDRW2100003927,SDRW2100003927.1.1.289,그 리스트에 뜨는 그 노래들 그냥 자동으로 이렇게 재생해서,그 리스트에 뜨는 그 노래들 그냥 자동으로 이렇게 재생해서,SD2101266,716.69,722.20701,
SDRW2100003929,SDRW2100003929.1.1.67,굉장한 소득을 얻어 가는 그런 류의 직장이 아니라,굉장한 소득을 얻어 가는 그런 류의 직장이 아니라,SD2101268,188.0,190.88838,
SDRW2100003929,SDRW2100003929.1.1.68,정해진 급여를 받아가는 류에 속해 있기 때문에,정해진 급여를 받아가는 류에 속해 있기 때문에,SD2101268,190.88838,194.55892,
SDRW2100003930,SDRW2100003930.1.1.61,리스크는 크겠지만,리스크는 크겠지만,SD2101268,152.25,153.69,
SDRW2100003931,SDRW2100003931.1.1.256,그래서 리스나 할부를 더,그래서 리스나 할부를 더,SD2101269,566.66,568.25,
SDRW2100003931,SDRW2100003931.1.1.257,리스나 렌트를 더 선호하는 편이긴 한데,리스나 렌트를 더 선호하는 편이긴 한데,SD2101269,568.2893,571.20897,
SDRW2100003931,SDRW2100003931.1.1.314,아 리스나 렌트를 통해서 차를 한두 대 더 사는 거 괜찮다 이렇게 협의한 상태였어,아 리스나 렌트를 통해서 차를 한두 대 더 사는 거 괜찮다 이렇게 협의한 상태였어,SD2101268,695.37,700.6,
SDRW2100003938,SDRW2100003938.1.1.237,뭐 매주 금요일마다 뭐 리프레시 세 시 퇴근,뭐 매주 금요일마다 뭐 리프레시 세 시 퇴근,SD2101272,497.59899,500.31899,
SDRW2100003938,SDRW2100003938.1.1.336,근데 당연히 리스크가 너무 클 수밖에 없어 가지고 이건 따지고 가야 된다고 생각을 하는데,근데 당연히 리스크가 너무 클 수밖에 없어 가주구 이건 따지고 가야 된다고 생각을 하는데,SD2101272,698.91897,702.70897,
SDRW2100003940,SDRW2100003940.1.1.197,그 리프트 줄도 기다려야 되고,그 리프트 줄두 기다려야 되고,SD2101273,388.57899,390.51901,
SDRW2100003945,SDRW2100003945.1.1.93,아직까지도 사람들이 리메이크를 많이 하는 가수들을 정말,아직까지도 사람들이 리메이크를 많이 하는 가수들을 정말,SD2101277,241.52015,245.02,
SDRW2100003946,SDRW2100003946.1.1.67,리셀이라는 걸 해서 많이 사람들이,리셀이라는 걸 해서 많이 사람들이,SD2101277,150.00839,152.81713,
SDRW2100003946,SDRW2100003946.1.1.79,그 리 신발을 리셀한다고 했잖아.,그 리 신발을 리셀한다고 했잖아.,SD2101276,177.21808,179.9,
SDRW2100003946,SDRW2100003946.1.1.97,신발 리셀하는 크림이라는 어플들을,신발 리셀하는 크림이라는 어플들을,SD2101277,211.62,214.568,
SDRW2100003948,SDRW2100003948.1.1.91,되게 케이 케이 리그나 해외 축구에서,되게 케이 케이 리그나 해외 축구에서,SD2101276,205.98999,209.36,
SDRW2100003948,SDRW2100003948.1.1.129,뭐 어떤 뭐 리그가 있는지 내가 잘 모르겠어서,뭐 어떤 뭐 리그가 있는지 내가 잘 모르겠어서,SD2101276,293.19901,296.34269,
SDRW2100003948,SDRW2100003948.1.1.380,나중에는 뭐 케이 리그 같은 게,나중에는 뭐 케이 리그 같은 게,SD2101276,827.16897,830.00294,
SDRW2100003948,SDRW2100003948.1.1.387,케이 리그 경기장 가 가지고,케이 리그 경기장 가 가지고,SD2101276,844.489,846.44097,
SDRW2100003951,SDRW2100003951.1.1.328,리스크고,리스크고,SD2101279,794.45,795.48,
SDRW2100003952,SDRW2100003952.1.1.330,이렇게 그 플레이 리스트에 살짝 넣어드리고,이케 그 플레이 리스트에 살짝 넣어드리고,SD2101278,784.86,787.7707,
SDRW2100003953,SDRW2100003953.1.1.82,교류 있고 뭐 이 정도 서로 리스펙 하고,교류 있고 뭐 이 정도 서로 리스펙 하고,SD2101281,146.23,149.28,
SDRW2100003953,SDRW2100003953.1.1.355,플레이 리스트,플레이 리스트,SD2101280,760.54901,762.02,
SDRW2100003953,SDRW2100003953.1.1.358,거의 힙합만 따로 저장을 해 놓은 다음에 트랙 리스트를 만들어서,거의 힙합만 따로 저장을 해 놓은 다음에 트랙 리스트를 만들어서,SD2101280,766.84,770.72,
SDRW2100003954,SDRW2100003954.1.1.10,4대 리그에 관해 아시나요?,사 대 리그에 관해 아시나요?,SD2101280,19.23,20.74,
SDRW2100003954,SDRW2100003954.1.1.13,프리미어 리그랑,프리미어 리그랑,SD2101281,24.27,25.39,
SDRW2100003954,SDRW2100003954.1.1.20,야 4대 리그라며 나 네 개 말했어.,야 사 대 리그라며 나 네 개 말했어.,SD2101281,35.32,37.3,
SDRW2100003954,SDRW2100003954.1.1.25,그거 리그앙,그거 리그앙,SD2101281,45.15,46.36,
SDRW2100003954,SDRW2100003954.1.1.26,리그앙 맞습니다 해,리그앙 맞습니다 해,SD2101280,47.48,48.69,
SDRW2100003954,SDRW2100003954.1.1.27,그렇게까지 4대 리그 플러스 하나 해서 5대 리그라고 해,그렇게까지 사 대 리그 쁠러쓰 하나 해서 오 대 리그라고 해,SD2101280,48.79165,52.27,
SDRW2100003954,SDRW2100003954.1.1.30,스페인 리그가 가장 세다고 얘기를 했단 말야,스페인 리그가 가장 쎄다고 얘기를 했단 말야,SD2101280,57.02,60.38,
SDRW2100003954,SDRW2100003954.1.1.37,다시 그냥 프리미어 리그가 약간 대빵 된 느낌,다시 그냥 프리미어 리그가 약간 대빵 된 느낌,SD2101281,77.03,79.57,
SDRW2100003954,SDRW2100003954.1.1.40,잉글랜드 프리미어 리그가 가장 세다고 알려져 있어,잉글랜드 프리미어 리그가 가장 쎄다고 알려져 있어,SD2101280,84.03,87.31,
SDRW2100003954,SDRW2100003954.1.1.47,그러고서 챔피언스 리그라고 전 세계에서 가장 유명한 리그가 있는데,그리고서 챔피언스 리그라고 전 세계에서 가장 유명한 리그가 있는데,SD2101280,107.24,111.39,
SDRW2100003954,SDRW2100003954.1.1.48,전 세계 이제 리그가 참여하는,전 세계 이제 리그가 참여하는,SD2101280,111.96,114.24,
SDRW2100003954,SDRW2100003954.1.1.49,거기서 프리미어 리그 팀들이,거기서 프리미어 리그 팀들이,SD2101280,114.44,116.85,
SDRW2100003954,SDRW2100003954.1.1.52,거의 프리미어 리그 그 팀에서 많이 올라간 것 같고,거의 프리미어 리그 그 팀에서 많이 올라간 거 같고,SD2101281,122.77,127.23,
SDRW2100003954,SDRW2100003954.1.1.69,챔피언스 리그도,챔피언스 리그도,SD2101280,165.27,166.9,
SDRW2100003954,SDRW2100003954.1.1.77,그래도 프리미어 리그는 대단한 것이,그래도 프리미어 리그는 대단한 게,SD2101281,183.25,185.48,
SDRW2100003954,SDRW2100003954.1.1.87,잉글랜드 프리미어 리그는,잉글랜드 프리미어 리그는,SD2101280,212.57001,214.28,
SDRW2100003954,SDRW2100003954.1.1.94,아니 이것이 다른 팀들은 보면 다른 리그 보면,아니 이게 다른 팀들은 보면 다른 리그 보면,SD2101281,231.8,235.11,
SDRW2100003954,SDRW2100003954.1.1.97,그런데 프리미어 리그는 원래 좀 그런 경향 당연히 있긴 한데,그런데 프리미어 리그는 원래 쫌 그런 경향 당연히 있긴 한데,SD2101281,239.43,242.73,
SDRW2100003954,SDRW2100003954.1.1.100,그러니까 그 리그 자체가,근까 그 리그 자체가,SD2101281,248.2,249.53,
SDRW2100003954,SDRW2100003954.1.1.109,사실 5대 리그라고 아까 얘기를 했는데 5대 리그 말고도,사실 오 대 리그라고 아까 얘기를 했는데 오 대 리그 말고도,SD2101280,264.81,268.06,
SDRW2100003954,SDRW2100003954.1.1.110,네덜란드 리그도 되게 유명하단 말야,네덜란드 리그도 되게 유명하단 말야,SD2101280,268.56,270.87,
SDRW2100003954,SDRW2100003954.1.1.118,네덜란드 리그나 프랑스나 분데스리가에서 잘 해 가지고,네덜란드 리그나 프랑스나 분데스리가에서 잘 해 가주고,SD2101280,297.02,301.26,
SDRW2100003954,SDRW2100003954.1.1.119,잉글랜드 프리미어 리그로 온 선수들이 꽤 많단 말야.,잉글랜드 프리미어 리그로 온 선수들이 꽤 많단 말야.,SD2101280,301.73,305.58673,
SDRW2100003954,SDRW2100003954.1.1.131,다른 리그 가거나 해서 성공할 수도 있잖아?,다른 리그 가거나 해서 성공할 수도 있잖아?,SD2101281,332.61,335.2,
SDRW2100003954,SDRW2100003954.1.1.136,내 생각에는 이제 선수마다 각자 맞는 리그 스타일이 있다고 생각은 하는데,내 생각에는 이제 선수마다 각자 맞는 리그 스타일이 있다고 생각은 하는데,SD2101280,348.23901,353.07,
SDRW2100003954,SDRW2100003954.1.1.153,거칠지 않은 리그가 있다고 보는 것도 이상하긴 한데,거칠지 않은 리그가 있다고 보는 것도 이상하긴 한데,SD2101280,387.6,390.51,
SDRW2100003954,SDRW2100003954.1.1.154,프리미어 리그 자체가 워낙,프리미 리그 자체가 워낙,SD2101280,391.19899,393.72,
SDRW2100003954,SDRW2100003954.1.1.156,압박도 세고 스피드가 빠르다 보니까 다른 리그보다도,압박도 쎄고 스피드가 빠르다 보니까 다른 리그보다도,SD2101280,396.91,400.46,
SDRW2100003954,SDRW2100003954.1.1.165,이탈리아 리그도 되게 거친데,이탈리아 리그도 되게 거친데,SD2101280,418.749,420.44,
SDRW2100003954,SDRW2100003954.1.1.171,근데 그 강한 리그에서도 거기서 완전,근데 그 강한 리그에서도 {laughing} 거기서 완전,SD2101281,432.7,435.22,
SDRW2100003954,SDRW2100003954.1.1.230,프로 리그 자체는 유소년 시스템이랑 너무 다른 거야,프로 리그 자체는 유소년 시스템이랑 너무 다른 거야,SD2101280,587.77,591.28,
SDRW2100003954,SDRW2100003954.1.1.233,어떤 프로 리그를 가서도 1군에서 성공할 수 있는 선수가 되게 적다는 것을,어떤 프로 리그를 가서도 일 군에서 성공할 수 있는 선수가 되게 적다는 거를,SD2101280,596.29,600.73,
SDRW2100003954,SDRW2100003954.1.1.250,백승호 이승우 장결희 세 명 다 지금 케이 리그에 왔었는데,백승호 이승우 장결희 세 명 다 지금 케이 리그에 왔었는데,SD2101280,643.65901,647.86,
SDRW2100003954,SDRW2100003954.1.1.253,나머지 두 명 중에 이승우는 지금 수원 에프씨라는 1군 리그에 오긴 왔어,나머지 두 명 중에 이승우는 지금 수원 에프씨라는 일 군 리그에 오긴 왔어,SD2101280,653.95,658.99,
SDRW2100003954,SDRW2100003954.1.1.256,케이 스린가 케이 포 리그 가 있어,케이 쓰린가 케이 포 리그 가 있어,SD2101280,666.43,668.57,
SDRW2100003954,SDRW2100003954.1.1.257,고 리그에서,고 리그에서,SD2101280,669.09,670.11,
SDRW2100003954,SDRW2100003954.1.1.260,그래서 프로 리그 1군에 가는 거 자체가,그래서 프로 리그 일 군에 가는 거 자체가,SD2101280,676.44922,679.5,
